,id,text,score,sentiment,nltk_score,nltk_sentiment,combined_score,combined_sentiment,combined_granular_sentiment
125,1338476299216695296,WELL DONE USA 🇺🇲👍 #PfizerBioNTech #Pfizervaccine #COVID19 https://t.co/iR68dndGrs,0.0,Neutral,0.4278,Positive,0.2139,Positive,Optimistic
126,1338475597195042816,"Sunday evening’s shipment is the first of an initial 30,000 doses of the Pfizer vaccine to be spread across 14 dist… https://t.co/thTxobuI11",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
127,1338474021655109639,#WATCH: Shipments of initial doses of the COVID-19 vaccines arrived in selected ports of entry in Canada on Sunday… https://t.co/d3koIEm6vU,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
128,1338469899518132224,"#Singapore Approves Pfizer #COVID19 Vaccine, First Shipment Expected by End of #December, Says PM Lee Hsien Loong… https://t.co/KkamVtF4TW",0.0,Neutral,0.4019,Positive,0.20095,Positive,Optimistic
129,1338469289532088320,Here are the lipids used in lipid nanoparticle used the #mRNA  BioNTech/Pfizer #PfizerBioNTech  #CovidVaccine The t… https://t.co/0zMNPzZxjE,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
130,1338466940059344898,Canada to begin #PfizerBioNTech #Covid19Vaccine roll-out https://t.co/GfunFFpzF1,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
131,1338466008466505728,"More approvals to #PfizerBioNTech vaccine: #Singapore approves @pfizer #CovidVaccine, expects first shots by Decemb… https://t.co/fXYyeHXQTf",0.0,Neutral,0.4019,Positive,0.20095,Positive,Optimistic
132,1338465837649367041,First Pfizer coronavirus vaccine doses set to arrive at hospitals https://t.co/DyaXNPTR0l #PfizerBioNTech… https://t.co/8LcRwWPBXv,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
133,1338463981372141570,"vaccinated. More than 1.1 million new cases have been confirmed in the past week and the death toll is above 306,00… https://t.co/gLvVfGEKEi",-0.562466531734251,Negative,-0.5994,Negative,-0.5809332658671256,Negative,Negative
134,1338463828057657344,"US HEALTH CARE WORKERS &amp; MOST VULNERABLE TO RECEIVE THE PFIZER-BIONTECH SHOTS
Trucks on Sunday began shipping milli… https://t.co/4AAgDXqvsU",-0.3180797884132563,Negative,0.0706,Neutral,-0.12373989420662815,Neutral,Neutral
135,1338463448309657602,@sammwittings Oh great - thought you wouldnt be able to see her before Xmas - btw I heard on the radio that Shropsh… https://t.co/DWeYPMXCzN,0.3003851489881281,Positive,0.6249,Positive,0.4626425744940641,Positive,Positive
136,1338455738520391680,#PfizerBioNTech's #COVID19 vaccines are making their way to distributions sites nationwide. @FedEx says some of the… https://t.co/cM5YwBod55,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
137,1338453203076096005,US is all set to start its #COVID19  #vaccination  drive with the doses of #PfizerBioNTech  #vaccine that is ready… https://t.co/iClQaqEBBU,0.449477671257953,Positive,0.0,Neutral,0.2247388356289765,Positive,Optimistic
138,1338452833025155072,#Singapore became on Monday the first Asian country to approve #PfizerBioNTech's #CoronavirusVaccine and said it ex… https://t.co/f6TwAm3NrO,0.3722373228768766,Positive,0.0,Neutral,0.1861186614384383,Neutral,Optimistic
139,1338452094731182081,"Singapore approves Pfizer vaccine , becomes first south East Asian country to approve the vaccine. Doses will be gi… https://t.co/XBs7pR0GU4",0.3374120467297216,Positive,0.4019,Positive,0.3696560233648608,Positive,Optimistic
140,1338451167639179264,#PfizerBioNTech COVID-19 vaccine being distributed; #ElectoralCollege formally casts votes today; #DetroitLions los… https://t.co/steoPO9yEe,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
141,1338448997854351360,#BillGates  caught on video admitting #CovidVaccine  will CHANGE our #DNA  FOREVER. https://t.co/PPzAGwLYPu via… https://t.co/wBJH3LpstH,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
142,1338446777767374855,"#Singapore approves #PfizerBioNTech #VirusVaccine https://t.co/9vjLXMrGyw 

#Pandemic",0.0,Neutral,0.4019,Positive,0.20095,Positive,Optimistic
143,1338443641027776515,"Excited about tomorrow 
So honoured to be part to this exciting team administering in primary care #Covid_19… https://t.co/gWDTDMGoF0",0.6874492031893932,Positive,0.916,Positive,0.8017246015946966,Positive,Positive
144,1338440733091651587,@LUDOVICOTODINI @Taxistalobbyst   caught on video admitting #Covidvaccine will CHANGE our #DNA FOREVER.… https://t.co/AgM4DZSyjt,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
145,1338440713189593088,Who should not get vaccine ...yet https://t.co/kuIwEyz7yV via @YouTube #vaccine #MaskUp  #Pfizer #Pfizervaccine #PfizerBioNTech,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
146,1338436351964962817,"#Canada to begin #PfizerBioNTech #Covid19Vaccine roll-out https://t.co/sZkFQLldPN 

#Pandemic",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
147,1338429215201378311,"#Singapore approves the #PfizerBioNTech #COVID-19 #vaccine 
First shipment expected by end-December 

#coronavirus… https://t.co/37Y6FRnFzX",0.0,Neutral,0.4019,Positive,0.20095,Positive,Optimistic
148,1338425284064931840,"@GOPChairwoman @GOP @realDonaldTrump #PfizerBioNTech 
Thank you #DrSahin &amp; Team https://t.co/edzMSP6Kvc",0.3413169875379179,Positive,0.3612,Positive,0.35125849376895896,Positive,Optimistic
149,1338422513634865152,U.S. expects to have immunized 100 million against #COVID-19 by end of March -Slaoui https://t.co/810e0oDL2I… https://t.co/gQsJ67k95P,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
150,1338418862669221889,"Singapore's plan to tackle #COVID19
has been really effective.  
Early in pandemic,more than $1 bn was set aside fo… https://t.co/aWI7CPS81B",0.2522240728850843,Positive,0.5256,Positive,0.38891203644254213,Positive,Optimistic
151,1338414601520566272,"Singapore approves @pfizer @BioNTech_Group  vaccine for local use. Vaccine safe to use on people aged 16 and above,… https://t.co/We7ap3vnAG",0.27551636923213557,Positive,0.6808,Positive,0.47815818461606774,Positive,Positive
152,1338413115306778625,"Phase 3 begins Dec 28, #PfizerBioNTech vaccine first to arrive in #singapore by end Dec, and shots to be free for a… https://t.co/wfFjjKR15V",0.2629110627546178,Positive,0.5106,Positive,0.3867555313773089,Positive,Optimistic
153,1338410385850896384,"@realDonaldTrump World🌏 
Thank  you #PfizerBioNTech 
#DrSahin &amp; Team https://t.co/rBp6Ox1lts",0.31870952761292015,Positive,0.3612,Positive,0.33995476380646006,Positive,Optimistic
154,1338404911629918209,Does this vaccine mean that I’m gonna have to eventually wear a proper bra again or are we all in agreement that un… https://t.co/roDsrp1MzS,0.0,Neutral,0.4939,Positive,0.24695,Positive,Optimistic
155,1338404433852510209,US began shipments of #Covid19 #PfizerBioNTech #vaccine Sunday following final CDC approval. While #pandemic is far… https://t.co/AwDK69gkJB,0.2977321807349756,Positive,0.4767,Positive,0.38721609036748783,Positive,Optimistic
156,1338393910251548672,"True question for #scientists:

As with many vaccines the #PfizerBioNTech vaccine needs to be given in 2 shots: a… https://t.co/C9E1Q1mHJ9",0.0,Neutral,0.4215,Positive,0.21075,Positive,Optimistic
157,1338382778572951552,The first few million #PfizerBioNtech #vaccines have arrived in the US after a last-minute #emergencyauthorization… https://t.co/lKgaRoGiTg,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
158,1338377849388953600,"#DonaldTrump and #MikePence to be offered the recently authorized #PfizerBioNTech vaccine

https://t.co/QVBjcEIlY2",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
159,1338377471360569347,"#Pfizervaccine is unlikely to be available in India for mass distribution. Read to find out why.

#PfizerBioNTech… https://t.co/2ywdDnR70w",-0.1283500466111746,Neutral,0.0,Neutral,-0.0641750233055873,Neutral,Neutral
160,1338369703048187905,The #US is set to begin its coronavirus vaccination drive from today with doses of #PfizerBioNTech’s vaccine set to… https://t.co/g0fkVA3cxI,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
161,1338365142485118976,"Politico.  December 13, 2020.  FDA's Hahn: Covid-19 vaccine authorization based in 'science and data'… https://t.co/NwLfLopRXo",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
162,1338364933843656704,"Politico.  December 13, 2020.  FDA's Hahn: Covid-19 vaccine authorization based in 'science and data'… https://t.co/U4q5A64RGk",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
163,1338348925892358147,"I’m due to get the vaccine on Tuesday, super thrilled!
#Pfizer #PfizerBioNTech #CoronavirusVaccine",0.9482031797092245,Positive,0.7959,Positive,0.8720515898546123,Positive,Positive
164,1338344185829584897,#USA to start #vaccination from today! It has according to latest figures maximum #coronavirus cases (over 16.7 mil… https://t.co/jDfA1jqvbs,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
165,1338342487618957313,"#COVID #PfizerBioNTech #vaccine  #Pennsylvania
Nursing homes in Pennsylvania prepare for COVID-19 vaccine distribut… https://t.co/mNWsy2EHpU",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
166,1338335155849752580,Vaccines save lives 💯 Hopefully HCW can assuage public fear and anxiety regarding this vaccine 💉 so we can finally… https://t.co/rxuYdYinpz,-0.7063808395937476,Negative,0.25,Positive,-0.22819041979687382,Negative,Skeptical
167,1338327856347303937,1st doses of #PfizerBioNTech's #COVID19 #vaccine arrive in #Canada https://t.co/PYSZah8tDk,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
168,1338327177209683971,"Are politicians #EssentialWorkers? 🤔🤦‍♂️ 

#COVID19 #PfizerBioNTech #CovidVaccine #VaccinesWork #ScienceMatters… https://t.co/XYQQzo8QGF",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
169,1338326994833076226,"""The first batch of doses of Pfizer-BioNTech’s COVID-19 vaccine have arrived in Canada,” PM Trudeau said on Twitter… https://t.co/fdV5qSRLLr",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
170,1338322772250906625,#USA to start #vaccination from today! It has according to latest figures maximum #coronavirus cases (over 16.7 mil… https://t.co/Ywv7QfOOHC,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
171,1338322128991641605,Good news!  #PfizerBioNTech vaccines arrived ... other vaccines like #Moderna and #AstraZeneca are also coming. https://t.co/e8wxDoutiw,0.6406908440113086,Positive,0.69,Positive,0.6653454220056543,Positive,Positive
172,1338320756854431751,My money is on a Mr. Mark Twain getting the one of the first doses of the #PfizerBioNTech #vaccination in the United States @CalNBC,0.0,Neutral,0.4215,Positive,0.21075,Positive,Optimistic
173,1338315055150993411,#APT29 aka #CozyBear hacker group suspected of hacking #PfizerBioNTech #IP and now federal agencies like U.S. Treas… https://t.co/m4DoCVuKOv,0.30819618400317744,Positive,0.1531,Neutral,0.23064809200158873,Positive,Optimistic
174,1338314397983379456,"Pfizer-BioNTech’s COVID19 vaccine is also urgently needed for Africa: #Ghana, #Nigeria, #Egypt, #SouthAfrica &amp; rest… https://t.co/93G9dkM0Pb",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
175,1338313222017859585,There it comes . #Covid_19 #PfizerBioNTech https://t.co/RO2IsNOOOU,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
176,1338313134092689408,@realDonaldTrump Might as well call it 100 years ahead #LiarInChief you had nothing to do with the #PfizerCovidVaccine #PfizerBioNTech,0.0,Neutral,0.2732,Positive,0.1366,Neutral,Neutral
177,1338311331380940806,"@pash22 @CDCgov @caseymross Interesting approach 🇺🇲 

🇬🇧 guidance v clear now:

""Any person with a history of anaph… https://t.co/jblkV7DsaT",1.0035317832259878,Positive,0.6486,Positive,0.8260658916129939,Positive,Positive
178,1338310322206113792,"Pfizer-BioNTech COVID-19 Vaccine: Donald Trump, Mike Pence &amp; Top US Officials to be Offered Early Access to Newly A… https://t.co/aLJntRiBfA",0.3001470841312674,Positive,0.2023,Positive,0.2512235420656337,Positive,Optimistic
179,1338308996038492160,"#PfizerBioNTech #Vaccine hacked a few days ago

#UsTreasury hack announced today. 

https://t.co/y1YbMXoC6g

A whol… https://t.co/NJbT0gqXPj",-0.6162600239106101,Negative,-0.4019,Negative,-0.5090800119553051,Negative,Negative
180,1338304176691040257,Be safe and thank you @FedEx !!!👍 #vaccine #FedEx #PfizerBioNTech #Pfizer https://t.co/WkmafScUlJ,0.6030244621810505,Positive,0.7412,Positive,0.6721122310905252,Positive,Positive
181,1338293565076729858,"@RainArtChik And we're nowhere near 2030.

Premature innoculation...?  😇

#PfizerBioNTech 
#CdnPoli",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
182,1338293277058076672,"#HarHarMahadev 🙏
First batch of doses of #Pfizer #BioNTech vaccines are in #Canada ......YAY many congratulations 🙏… https://t.co/JhSK49pKzS",0.9862768133028343,Positive,0.5994,Positive,0.7928384066514171,Positive,Positive
183,1338287664454393858,"Welcoming the 1st #COVID19vaccines to 🇨🇦 tonight!

The 1st 30K doses of #PfizerBioNTech are arriving across the cou… https://t.co/40UMur6yoO",0.0,Neutral,0.4926,Positive,0.2463,Positive,Optimistic
184,1338286940223844353,"More information about #Pfizer vaccine and severe allergies:

https://t.co/swFdY3kPoe

#CovidVaccine #Pfizervaccine #PfizerBioNTech",-1.0313318914835512,Negative,-0.3818,Negative,-0.7065659457417756,Negative,Negative
185,1338281602057555969,"Welp, thanks already aren't going quite as planned with the #PfizerBioNTech #CovidVaccine distribution.  These aren… https://t.co/dr9UqDgWDY",0.0,Neutral,0.4404,Positive,0.2202,Positive,Optimistic
186,1338277580596637696,MT @murray_nyc Five years ahead of schedule? It’s a pandemic! There was no pre-determined schedule. How about ackno… https://t.co/MLb8s47hZZ,0.0,Neutral,-0.3595,Negative,-0.17975,Neutral,Skeptical
187,1338275138895278084,This is excellent news!  Our great President Trump and his administration have pushed to get this vaccine ready qui… https://t.co/UEePAsa7Nj,1.5154964010871967,Positive,0.8908,Positive,1.2031482005435983,Positive,Positive
188,1338271320182808580,Good heavens - you are too stupid to reason with even on a slow day. get a dummy for #pademics and slither away alr… https://t.co/ZZEAVCdSkH,-0.629984829998137,Negative,0.296,Positive,-0.1669924149990685,Neutral,Skeptical
189,1338270320512339975,Before you say you WILL OR WON’T take Pfizer’s vaccine for COVID-19 Read the report. https://t.co/goyWkzlkXP… https://t.co/sCqrZurHys,0.4867351725022067,Positive,0.0,Neutral,0.24336758625110336,Positive,Optimistic
190,1338269605760942082,It’s here. #Covid_19 #CovidVaccine  #PfizerBioNTech https://t.co/1E0bcR8Lig,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
191,1338254776384024580,What a process!! They definitely thought of everything publicity wise... #Pfizervaccine #PfizerBioNTech https://t.co/2b84raNcgE,0.5399226509424121,Positive,0.508,Positive,0.5239613254712061,Positive,Positive
192,1338249841114296321,"Turkey’s coronavirus death toll reaches 16,417 @drfahrettinkoca #CoronavirusPandemic #Turkey #PfizerBioNTech… https://t.co/eRYk0TZ8RS",-0.5331919255868485,Negative,-0.5719,Negative,-0.5525459627934242,Negative,Negative
193,1338240809297129483,In case anyone is interested here is a link to the #PfizerBioNTech #COVID19Vaccine patient information that is on t… https://t.co/wGaf4baY2g,0.4354231155036439,Positive,0.4019,Positive,0.4186615577518219,Positive,Positive
194,1338240521492426755,@tameemmurtuza Yes here is the link to the patient education information from #PfizerBioNTech that should be given… https://t.co/nK924H2999,0.48074076307667435,Positive,0.4019,Positive,0.4413203815383372,Positive,Positive
195,1338231269394669569,"#UnitedStates—The first #Covid19 vaccines are going out!
#CDC officially allows
#PfizerBioNTech—#coronavirus… https://t.co/UnjN6vfPwT",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
196,1338229182401220608,"Infections #worldwide
-
#UnitedStates : 220,575
#Brazil : 43,279
#Turkey : 30,805
-
#coronavirus #Corona #Covid_19… https://t.co/JjXqHSJC40",-0.36020860381243086,Negative,0.0,Neutral,-0.18010430190621543,Neutral,Skeptical
197,1338225601614917638,"#PfizerBioNTech COVID-vaccine given the green light in the US
https://t.co/LNZVWu5uU4",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
198,1338223933993197574,"What kind of #America will he leave behind?
-
#Trump #DonaldTrump #JoeBiden #NewYork #Washington #WhiteHouse… https://t.co/kImRJ2Yjxs",0.3096458190527383,Positive,-0.0516,Neutral,0.12902290952636916,Neutral,Neutral
199,1338220193227677699,@chesleydohl @Audie_Murphy45 @cspan So why is Trump claiming the #PfizerBioNTech vaccine as one of his administrati… https://t.co/coClJkakMt,0.589120236899306,Positive,0.0,Neutral,0.294560118449653,Positive,Optimistic
200,1338217785516765184,Here we go! Grateful to be among the first group of vaccinated healthcare workers in Tampa/FL against #COVID19 🙏🏽… https://t.co/kGyeHA1KOj,0.38270911386100726,Positive,0.5093,Positive,0.4460045569305036,Positive,Positive
201,1338214380677324803,#CDC #ACIP have released their Interim Guidance for use of #PfizerBioNTech COVID Vaccine https://t.co/DVAO10C7LF,0.4111872929726815,Positive,0.0,Neutral,0.20559364648634074,Positive,Optimistic
